date,time,amazonID,indivOrGroup,groupSize,room,confirmationID,subjectNumber,round,gameRound,gameType,behaviouralType,choice,num_choice,payoff,didShare,info_share_cost,totalEarning,timeElapsed,latency
2021-11-19,10:26:19,60d4afb076d3ac29f2c78075,1,3,smoioWK_session_111905,45ZyVppXTfj9n5GUAAAc,3,28,0,4,info-sharing,,2,125,0,20,125,25463,0
2021-11-19,10:26:20,5d9d94f373de94001216cbab,1,3,smoioWK_session_111905,Dnq2rWMDAHn0JcKBAAAa,1,28,0,4,info-sharing,,1,0,1,20,-20,26010,0
2021-11-19,10:26:21,5da638acf0ff1c001419fd91,1,3,smoioWK_session_111905,4JVC9U5u9P9dpKIjAAAf,6,29,0,4,choice,sure,,117,,20,3409,27286,0
2021-11-19,10:26:22,60d4afb076d3ac29f2c78075,1,3,smoioWK_session_111905,45ZyVppXTfj9n5GUAAAc,3,29,0,4,choice,sure,,121,,20,3754,27685,0
2021-11-19,10:26:22,5d9d94f373de94001216cbab,1,3,smoioWK_session_111905,Dnq2rWMDAHn0JcKBAAAa,1,29,0,4,choice,sure,,123,,20,2921,28047,0
2021-11-19,10:26:23,5da638acf0ff1c001419fd91,1,3,smoioWK_session_111905,4JVC9U5u9P9dpKIjAAAf,6,29,0,4,info-sharing,,2,117,0,20,117,28981,0
2021-11-19,10:26:24,5d9d94f373de94001216cbab,1,3,smoioWK_session_111905,Dnq2rWMDAHn0JcKBAAAa,1,29,0,4,info-sharing,,2,123,1,20,103,29611,0
2021-11-19,10:26:24,60d4afb076d3ac29f2c78075,1,3,smoioWK_session_111905,45ZyVppXTfj9n5GUAAAc,3,29,0,4,info-sharing,,2,121,1,20,101,30049,0
2021-11-19,10:26:25,5d9d94f373de94001216cbab,1,3,smoioWK_session_111905,Dnq2rWMDAHn0JcKBAAAa,1,30,0,4,choice,sure,,124,,20,3025,31498,0
2021-11-19,10:26:26,5da638acf0ff1c001419fd91,1,3,smoioWK_session_111905,4JVC9U5u9P9dpKIjAAAf,6,30,0,4,choice,sure,,116,,20,3525,31664,0
2021-11-19,10:26:26,60d4afb076d3ac29f2c78075,1,3,smoioWK_session_111905,45ZyVppXTfj9n5GUAAAc,3,30,0,4,choice,risky,,0,,20,3734,31689,0
2021-11-19,10:26:27,5d9d94f373de94001216cbab,1,3,smoioWK_session_111905,Dnq2rWMDAHn0JcKBAAAa,1,30,0,4,info-sharing,,2,124,1,20,104,32996,0
2021-11-19,10:26:27,5da638acf0ff1c001419fd91,1,3,smoioWK_session_111905,4JVC9U5u9P9dpKIjAAAf,6,30,0,4,info-sharing,,2,116,0,20,116,33177,0
2021-11-19,10:26:28,60d4afb076d3ac29f2c78075,1,3,smoioWK_session_111905,45ZyVppXTfj9n5GUAAAc,3,30,0,4,info-sharing,,1,0,1,20,-20,33699,0
2021-11-19,10:26:29,60d4afb076d3ac29f2c78075,1,3,smoioWK_session_111905,45ZyVppXTfj9n5GUAAAc,3,31,0,4,choice,sure,,121,,20,3835,35115,0
2021-11-19,10:26:29,5d9d94f373de94001216cbab,1,3,smoioWK_session_111905,Dnq2rWMDAHn0JcKBAAAa,1,31,0,4,choice,sure,,121,,20,3126,35119,0
2021-11-19,10:26:29,5da638acf0ff1c001419fd91,1,3,smoioWK_session_111905,4JVC9U5u9P9dpKIjAAAf,6,31,0,4,choice,sure,,123,,20,3648,35499,0
2021-11-19,10:26:31,5d9d94f373de94001216cbab,1,3,smoioWK_session_111905,Dnq2rWMDAHn0JcKBAAAa,1,31,0,4,info-sharing,,2,121,1,20,101,36651,0
2021-11-19,10:26:31,5da638acf0ff1c001419fd91,1,3,smoioWK_session_111905,4JVC9U5u9P9dpKIjAAAf,6,31,0,4,info-sharing,,2,123,0,20,123,37484,0
2021-11-19,10:26:32,60d4afb076d3ac29f2c78075,1,3,smoioWK_session_111905,45ZyVppXTfj9n5GUAAAc,3,31,0,4,info-sharing,,2,121,0,20,121,38001,0
2021-11-19,10:26:33,5da638acf0ff1c001419fd91,1,3,smoioWK_session_111905,4JVC9U5u9P9dpKIjAAAf,6,32,0,4,choice,sure,,123,,20,3771,39147,0
2021-11-19,10:26:33,60d4afb076d3ac29f2c78075,1,3,smoioWK_session_111905,45ZyVppXTfj9n5GUAAAc,3,32,0,4,choice,sure,,118,,20,3953,39306,0
2021-11-19,10:26:33,5d9d94f373de94001216cbab,1,3,smoioWK_session_111905,Dnq2rWMDAHn0JcKBAAAa,1,32,0,4,choice,risky,,0,,20,3106,39454,0
2021-11-19,10:26:35,60d4afb076d3ac29f2c78075,1,3,smoioWK_session_111905,45ZyVppXTfj9n5GUAAAc,3,32,0,4,info-sharing,,2,118,0,20,118,41236,0
2021-11-19,10:26:34,5da638acf0ff1c001419fd91,1,3,smoioWK_session_111905,4JVC9U5u9P9dpKIjAAAf,6,32,0,4,info-sharing,,2,123,0,20,123,40526,0
2021-11-19,10:26:35,5d9d94f373de94001216cbab,1,3,smoioWK_session_111905,Dnq2rWMDAHn0JcKBAAAa,1,32,0,4,info-sharing,,1,0,1,20,-20,41443,0
2021-11-19,10:26:37,5da638acf0ff1c001419fd91,1,3,smoioWK_session_111905,4JVC9U5u9P9dpKIjAAAf,6,33,0,4,choice,sure,,124,,20,3895,42908,0
2021-11-19,10:26:37,60d4afb076d3ac29f2c78075,1,3,smoioWK_session_111905,45ZyVppXTfj9n5GUAAAc,3,33,0,4,choice,risky,,166,,20,4119,42847,0
2021-11-19,10:26:37,5d9d94f373de94001216cbab,1,3,smoioWK_session_111905,Dnq2rWMDAHn0JcKBAAAa,1,33,0,4,choice,sure,,121,,20,3207,43199,0
2021-11-19,10:26:38,5da638acf0ff1c001419fd91,1,3,smoioWK_session_111905,4JVC9U5u9P9dpKIjAAAf,6,33,0,4,info-sharing,,2,124,0,20,124,44523,0
2021-11-19,10:26:39,5d9d94f373de94001216cbab,1,3,smoioWK_session_111905,Dnq2rWMDAHn0JcKBAAAa,1,33,0,4,info-sharing,,2,121,1,20,101,44682,0
2021-11-19,10:26:39,60d4afb076d3ac29f2c78075,1,3,smoioWK_session_111905,45ZyVppXTfj9n5GUAAAc,3,33,0,4,info-sharing,,1,166,1,20,146,44726,0
2021-11-19,10:26:40,5da638acf0ff1c001419fd91,1,3,smoioWK_session_111905,4JVC9U5u9P9dpKIjAAAf,6,34,0,4,choice,risky,,164,,20,4059,46360,0
2021-11-19,10:26:41,5d9d94f373de94001216cbab,1,3,smoioWK_session_111905,Dnq2rWMDAHn0JcKBAAAa,1,34,0,4,choice,risky,,166,,20,3353,46649,0
2021-11-19,10:26:41,60d4afb076d3ac29f2c78075,1,3,smoioWK_session_111905,45ZyVppXTfj9n5GUAAAc,3,34,0,4,choice,risky,,0,,20,4099,47007,0
2021-11-19,10:26:42,5da638acf0ff1c001419fd91,1,3,smoioWK_session_111905,4JVC9U5u9P9dpKIjAAAf,6,34,0,4,info-sharing,,1,164,0,20,164,47793,0
2021-11-19,10:26:42,5d9d94f373de94001216cbab,1,3,smoioWK_session_111905,Dnq2rWMDAHn0JcKBAAAa,1,34,0,4,info-sharing,,1,166,1,20,146,48130,0
2021-11-19,10:26:43,60d4afb076d3ac29f2c78075,1,3,smoioWK_session_111905,45ZyVppXTfj9n5GUAAAc,3,34,0,4,info-sharing,,1,0,1,20,-20,49273,0
2021-11-19,10:26:45,5d9d94f373de94001216cbab,1,3,smoioWK_session_111905,Dnq2rWMDAHn0JcKBAAAa,1,35,0,4,choice,sure,,124,,20,3457,50759,0
2021-11-19,10:26:45,60d4afb076d3ac29f2c78075,1,3,smoioWK_session_111905,45ZyVppXTfj9n5GUAAAc,3,35,0,4,choice,risky,,166,,20,4245,51211,0
2021-11-19,10:26:46,5da638acf0ff1c001419fd91,1,3,smoioWK_session_111905,4JVC9U5u9P9dpKIjAAAf,6,35,0,4,choice,sure,,122,,20,4181,51882,0
2021-11-19,10:26:46,5d9d94f373de94001216cbab,1,3,smoioWK_session_111905,Dnq2rWMDAHn0JcKBAAAa,1,35,0,4,info-sharing,,2,124,1,20,104,52225,0
2021-11-19,10:26:47,60d4afb076d3ac29f2c78075,1,3,smoioWK_session_111905,45ZyVppXTfj9n5GUAAAc,3,35,0,4,info-sharing,,1,166,1,20,146,53247,0
2021-11-19,10:26:47,5da638acf0ff1c001419fd91,1,3,smoioWK_session_111905,4JVC9U5u9P9dpKIjAAAf,6,35,0,4,info-sharing,,2,122,1,20,102,53401,0
2021-11-19,10:26:49,5d9d94f373de94001216cbab,1,3,smoioWK_session_111905,Dnq2rWMDAHn0JcKBAAAa,1,36,0,4,choice,risky,,165,,20,3602,54744,0
2021-11-19,10:26:49,60d4afb076d3ac29f2c78075,1,3,smoioWK_session_111905,45ZyVppXTfj9n5GUAAAc,3,36,0,4,choice,sure,,122,,20,4347,54914,0
2021-11-19,10:26:49,5da638acf0ff1c001419fd91,1,3,smoioWK_session_111905,4JVC9U5u9P9dpKIjAAAf,6,36,0,4,choice,risky,,166,,20,4327,55192,0
2021-11-19,10:26:50,5d9d94f373de94001216cbab,1,3,smoioWK_session_111905,Dnq2rWMDAHn0JcKBAAAa,1,36,0,4,info-sharing,,1,165,1,20,145,56178,0
2021-11-19,10:26:50,60d4afb076d3ac29f2c78075,1,3,smoioWK_session_111905,45ZyVppXTfj9n5GUAAAc,3,36,0,4,info-sharing,,2,122,0,20,122,56528,0
2021-11-19,10:26:51,5da638acf0ff1c001419fd91,1,3,smoioWK_session_111905,4JVC9U5u9P9dpKIjAAAf,6,36,0,4,info-sharing,,1,166,0,20,166,56805,0
2021-11-19,10:26:52,5da638acf0ff1c001419fd91,1,3,smoioWK_session_111905,4JVC9U5u9P9dpKIjAAAf,6,37,0,4,choice,risky,,166,,20,4493,57940,0
2021-11-19,10:26:52,5d9d94f373de94001216cbab,1,3,smoioWK_session_111905,Dnq2rWMDAHn0JcKBAAAa,1,37,0,4,choice,sure,,119,,20,3701,58371,0
2021-11-19,10:26:53,5da638acf0ff1c001419fd91,1,3,smoioWK_session_111905,4JVC9U5u9P9dpKIjAAAf,6,37,0,4,info-sharing,,1,166,0,20,166,59320,0
2021-11-19,10:26:53,60d4afb076d3ac29f2c78075,1,3,smoioWK_session_111905,45ZyVppXTfj9n5GUAAAc,3,37,0,4,choice,risky,,0,,20,4347,59468,0
2021-11-19,10:26:54,5d9d94f373de94001216cbab,1,3,smoioWK_session_111905,Dnq2rWMDAHn0JcKBAAAa,1,37,0,4,info-sharing,,2,119,1,20,99,59841,0
2021-11-19,10:26:56,60d4afb076d3ac29f2c78075,1,3,smoioWK_session_111905,45ZyVppXTfj9n5GUAAAc,3,37,0,4,info-sharing,,1,0,1,20,-20,61975,0
2021-11-19,10:26:57,5da638acf0ff1c001419fd91,1,3,smoioWK_session_111905,4JVC9U5u9P9dpKIjAAAf,6,38,0,4,choice,sure,,122,,20,4615,63525,0
2021-11-19,10:26:58,60d4afb076d3ac29f2c78075,1,3,smoioWK_session_111905,45ZyVppXTfj9n5GUAAAc,3,38,0,4,choice,risky,,166,,20,4493,63979,0
2021-11-19,10:26:58,5d9d94f373de94001216cbab,1,3,smoioWK_session_111905,Dnq2rWMDAHn0JcKBAAAa,1,38,0,4,choice,sure,,122,,20,3803,64480,0
2021-11-19,10:26:59,5da638acf0ff1c001419fd91,1,3,smoioWK_session_111905,4JVC9U5u9P9dpKIjAAAf,6,38,0,4,info-sharing,,2,122,0,20,122,65374,0
2021-11-19,10:27:0,5d9d94f373de94001216cbab,1,3,smoioWK_session_111905,Dnq2rWMDAHn0JcKBAAAa,1,38,0,4,info-sharing,,2,122,1,20,102,66135,0
2021-11-19,10:27:0,60d4afb076d3ac29f2c78075,1,3,smoioWK_session_111905,45ZyVppXTfj9n5GUAAAc,3,38,0,4,info-sharing,,1,166,0,20,166,66451,0
2021-11-19,10:27:2,60d4afb076d3ac29f2c78075,1,3,smoioWK_session_111905,45ZyVppXTfj9n5GUAAAc,3,39,0,4,choice,risky,,0,,20,4493,67726,0
2021-11-19,10:27:2,5da638acf0ff1c001419fd91,1,3,smoioWK_session_111905,4JVC9U5u9P9dpKIjAAAf,6,39,0,4,choice,sure,,124,,20,4739,67731,0
2021-11-19,10:27:2,5d9d94f373de94001216cbab,1,3,smoioWK_session_111905,Dnq2rWMDAHn0JcKBAAAa,1,39,0,4,choice,risky,,0,,20,3783,67787,0
2021-11-19,10:27:3,5da638acf0ff1c001419fd91,1,3,smoioWK_session_111905,4JVC9U5u9P9dpKIjAAAf,6,39,0,4,info-sharing,,2,124,0,20,124,69082,0
2021-11-19,10:27:3,5d9d94f373de94001216cbab,1,3,smoioWK_session_111905,Dnq2rWMDAHn0JcKBAAAa,1,39,0,4,info-sharing,,1,0,1,20,-20,69257,0
2021-11-19,10:27:4,60d4afb076d3ac29f2c78075,1,3,smoioWK_session_111905,45ZyVppXTfj9n5GUAAAc,3,39,0,4,info-sharing,,1,0,0,20,0,69804,0
2021-11-19,10:27:5,60d4afb076d3ac29f2c78075,1,3,smoioWK_session_111905,45ZyVppXTfj9n5GUAAAc,3,40,0,4,choice,risky,,0,,20,4493,70960,0
2021-11-19,10:27:5,5d9d94f373de94001216cbab,1,3,smoioWK_session_111905,Dnq2rWMDAHn0JcKBAAAa,1,40,0,4,choice,sure,,121,,20,3884,71040,0
2021-11-19,10:27:5,5da638acf0ff1c001419fd91,1,3,smoioWK_session_111905,4JVC9U5u9P9dpKIjAAAf,6,40,0,4,choice,sure,,121,,20,4860,71168,0
2021-11-19,10:27:6,5d9d94f373de94001216cbab,1,3,smoioWK_session_111905,Dnq2rWMDAHn0JcKBAAAa,1,40,0,4,info-sharing,,2,121,1,20,101,72584,0
2021-11-19,10:27:7,5da638acf0ff1c001419fd91,1,3,smoioWK_session_111905,4JVC9U5u9P9dpKIjAAAf,6,40,0,4,info-sharing,,2,121,0,20,121,72946,0
2021-11-19,10:27:8,60d4afb076d3ac29f2c78075,1,3,smoioWK_session_111905,45ZyVppXTfj9n5GUAAAc,3,40,0,4,info-sharing,,1,0,1,20,-20,73706,0
2021-11-19,10:26:18,5eb331bc1f70081249e6fb7a,1,5,ZjKWAuc_session_111903,w7pNLCBY98O4jqYzAAAS,5,41,0,4,choice,risky,,253,,20,4890,23821,0
2021-11-19,10:26:18,607ebda28cf7e38fa0160295,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,41,0,4,choice,sure,,116,,20,4563,24039,0
2021-11-19,10:26:18,5f6c61f8d9012d1e8c0c8d11,1,5,ZjKWAuc_session_111903,6nzfYlv27fbuZBOZAAAP,3,41,0,4,choice,sure,,117,,20,4638,24260,0
2021-11-19,10:26:19,5627279fddff3c000fbcd625,1,5,ZjKWAuc_session_111903,wnEIQ5pVZ59rgHV3AAAN,1,41,0,4,choice,sure,,117,,20,5241,24710,0
2021-11-19,10:26:19,5d3f3b6684e7500019d28684,1,5,ZjKWAuc_session_111903,KoQp_Xf0QUaNFkXrAAAO,2,41,0,4,choice,sure,,116,,20,4856,25207,0
2021-11-19,10:26:20,5eb331bc1f70081249e6fb7a,1,5,ZjKWAuc_session_111903,w7pNLCBY98O4jqYzAAAS,5,41,0,4,info-sharing,,1,253,1,20,233,26034,0
2021-11-19,10:26:20,5f6c61f8d9012d1e8c0c8d11,1,5,ZjKWAuc_session_111903,6nzfYlv27fbuZBOZAAAP,3,41,0,4,info-sharing,,2,117,0,20,117,26405,0
2021-11-19,10:26:21,5627279fddff3c000fbcd625,1,5,ZjKWAuc_session_111903,wnEIQ5pVZ59rgHV3AAAN,1,41,0,4,info-sharing,,2,117,0,20,117,26664,0
2021-11-19,10:26:21,5d3f3b6684e7500019d28684,1,5,ZjKWAuc_session_111903,KoQp_Xf0QUaNFkXrAAAO,2,41,0,4,info-sharing,,2,116,0,20,116,27070,0
2021-11-19,10:26:22,607ebda28cf7e38fa0160295,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,41,0,4,info-sharing,,2,116,0,20,116,28199,0
2021-11-19,10:26:23,607ebda28cf7e38fa0160295,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,42,0,4,choice,sure,,117,,20,4680,29306,0
2021-11-19,10:26:23,5eb331bc1f70081249e6fb7a,1,5,ZjKWAuc_session_111903,w7pNLCBY98O4jqYzAAAS,5,42,0,4,choice,risky,,254,,20,5124,29421,0
2021-11-19,10:26:24,5f6c61f8d9012d1e8c0c8d11,1,5,ZjKWAuc_session_111903,6nzfYlv27fbuZBOZAAAP,3,42,0,4,choice,risky,,85,,20,4723,29758,0
2021-11-19,10:26:25,5627279fddff3c000fbcd625,1,5,ZjKWAuc_session_111903,wnEIQ5pVZ59rgHV3AAAN,1,42,0,4,choice,risky,,85,,20,5326,30725,0
2021-11-19,10:26:25,607ebda28cf7e38fa0160295,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,42,0,4,info-sharing,,2,117,0,20,117,30999,0
2021-11-19,10:26:25,5d3f3b6684e7500019d28684,1,5,ZjKWAuc_session_111903,KoQp_Xf0QUaNFkXrAAAO,2,42,0,4,choice,sure,,116,,20,4972,31118,0
2021-11-19,10:26:25,5f6c61f8d9012d1e8c0c8d11,1,5,ZjKWAuc_session_111903,6nzfYlv27fbuZBOZAAAP,3,42,0,4,info-sharing,,1,85,0,20,85,31328,0
2021-11-19,10:26:26,5eb331bc1f70081249e6fb7a,1,5,ZjKWAuc_session_111903,w7pNLCBY98O4jqYzAAAS,5,42,0,4,info-sharing,,1,254,1,20,234,31807,0
2021-11-19,10:26:27,5627279fddff3c000fbcd625,1,5,ZjKWAuc_session_111903,wnEIQ5pVZ59rgHV3AAAN,1,42,0,4,info-sharing,,1,85,0,20,85,33161,0
2021-11-19,10:26:28,5d3f3b6684e7500019d28684,1,5,ZjKWAuc_session_111903,KoQp_Xf0QUaNFkXrAAAO,2,42,0,4,info-sharing,,2,116,0,20,116,34124,0
2021-11-19,10:26:29,607ebda28cf7e38fa0160295,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,43,0,4,choice,risky,,86,,20,4766,35568,0
2021-11-19,10:26:29,5eb331bc1f70081249e6fb7a,1,5,ZjKWAuc_session_111903,w7pNLCBY98O4jqYzAAAS,5,43,0,4,choice,sure,,118,,20,5222,35602,0
2021-11-19,10:26:30,5627279fddff3c000fbcd625,1,5,ZjKWAuc_session_111903,wnEIQ5pVZ59rgHV3AAAN,1,43,0,4,choice,risky,,86,,20,5412,35794,0
2021-11-19,10:26:31,607ebda28cf7e38fa0160295,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,43,0,4,info-sharing,,1,86,0,20,86,37090,0
2021-11-19,10:26:32,5627279fddff3c000fbcd625,1,5,ZjKWAuc_session_111903,wnEIQ5pVZ59rgHV3AAAN,1,43,0,4,info-sharing,,1,86,0,20,86,37775,0
2021-11-19,10:26:32,5eb331bc1f70081249e6fb7a,1,5,ZjKWAuc_session_111903,w7pNLCBY98O4jqYzAAAS,5,43,0,4,info-sharing,,2,118,1,20,98,37803,0
2021-11-19,10:26:32,5f6c61f8d9012d1e8c0c8d11,1,5,ZjKWAuc_session_111903,6nzfYlv27fbuZBOZAAAP,3,43,0,4,choice,risky,,254,,20,4977,38343,0
2021-11-19,10:26:32,5d3f3b6684e7500019d28684,1,5,ZjKWAuc_session_111903,KoQp_Xf0QUaNFkXrAAAO,2,43,0,4,choice,sure,,117,,20,5089,38592,0
2021-11-19,10:26:34,5f6c61f8d9012d1e8c0c8d11,1,5,ZjKWAuc_session_111903,6nzfYlv27fbuZBOZAAAP,3,43,0,4,info-sharing,,1,254,1,20,234,39995,0
2021-11-19,10:26:35,5d3f3b6684e7500019d28684,1,5,ZjKWAuc_session_111903,KoQp_Xf0QUaNFkXrAAAO,2,43,0,4,info-sharing,,2,117,0,20,117,40709,0
2021-11-19,10:26:36,607ebda28cf7e38fa0160295,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,44,0,4,choice,sure,,117,,20,4883,41888,0
2021-11-19,10:26:36,5eb331bc1f70081249e6fb7a,1,5,ZjKWAuc_session_111903,w7pNLCBY98O4jqYzAAAS,5,44,0,4,choice,sure,,118,,20,5320,42254,0
2021-11-19,10:26:37,5627279fddff3c000fbcd625,1,5,ZjKWAuc_session_111903,wnEIQ5pVZ59rgHV3AAAN,1,44,0,4,choice,risky,,86,,20,5498,42892,0
2021-11-19,10:26:37,5f6c61f8d9012d1e8c0c8d11,1,5,ZjKWAuc_session_111903,6nzfYlv27fbuZBOZAAAP,3,44,0,4,choice,sure,,117,,20,5074,43546,0
2021-11-19,10:26:38,5eb331bc1f70081249e6fb7a,1,5,ZjKWAuc_session_111903,w7pNLCBY98O4jqYzAAAS,5,44,0,4,info-sharing,,2,118,1,20,98,43917,0
2021-11-19,10:26:38,5d3f3b6684e7500019d28684,1,5,ZjKWAuc_session_111903,KoQp_Xf0QUaNFkXrAAAO,2,44,0,4,choice,sure,,116,,20,5205,44410,0
2021-11-19,10:26:39,607ebda28cf7e38fa0160295,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,44,0,4,info-sharing,,2,117,1,20,97,44953,0
2021-11-19,10:26:39,5627279fddff3c000fbcd625,1,5,ZjKWAuc_session_111903,wnEIQ5pVZ59rgHV3AAAN,1,44,0,4,info-sharing,,1,86,0,20,86,45309,0
2021-11-19,10:26:40,5f6c61f8d9012d1e8c0c8d11,1,5,ZjKWAuc_session_111903,6nzfYlv27fbuZBOZAAAP,3,44,0,4,info-sharing,,2,117,0,20,117,46157,0
2021-11-19,10:26:42,5d3f3b6684e7500019d28684,1,5,ZjKWAuc_session_111903,KoQp_Xf0QUaNFkXrAAAO,2,44,0,4,info-sharing,,2,116,0,20,116,47627,0
2021-11-19,10:26:43,607ebda28cf7e38fa0160295,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,45,0,4,choice,sure,,118,,20,4981,48695,0
2021-11-19,10:26:43,5627279fddff3c000fbcd625,1,5,ZjKWAuc_session_111903,wnEIQ5pVZ59rgHV3AAAN,1,45,0,4,choice,sure,,117,,20,5615,49165,0
2021-11-19,10:26:43,5eb331bc1f70081249e6fb7a,1,5,ZjKWAuc_session_111903,w7pNLCBY98O4jqYzAAAS,5,45,0,4,choice,risky,,85,,20,5385,49187,0
2021-11-19,10:26:44,5d3f3b6684e7500019d28684,1,5,ZjKWAuc_session_111903,KoQp_Xf0QUaNFkXrAAAO,2,45,0,4,choice,risky,,253,,20,5458,50208,0
2021-11-19,10:26:45,607ebda28cf7e38fa0160295,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,45,0,4,info-sharing,,2,118,1,20,98,50896,0
2021-11-19,10:26:45,5627279fddff3c000fbcd625,1,5,ZjKWAuc_session_111903,wnEIQ5pVZ59rgHV3AAAN,1,45,0,4,info-sharing,,2,117,0,20,117,51110,0
2021-11-19,10:26:45,5eb331bc1f70081249e6fb7a,1,5,ZjKWAuc_session_111903,w7pNLCBY98O4jqYzAAAS,5,45,0,4,info-sharing,,1,85,1,20,65,51384,0
2021-11-19,10:26:46,5f6c61f8d9012d1e8c0c8d11,1,5,ZjKWAuc_session_111903,6nzfYlv27fbuZBOZAAAP,3,45,0,4,choice,sure,,116,,20,5190,51897,0
2021-11-19,10:26:48,5f6c61f8d9012d1e8c0c8d11,1,5,ZjKWAuc_session_111903,6nzfYlv27fbuZBOZAAAP,3,45,0,4,info-sharing,,2,116,0,20,116,54066,0
2021-11-19,10:26:48,5d3f3b6684e7500019d28684,1,5,ZjKWAuc_session_111903,KoQp_Xf0QUaNFkXrAAAO,2,45,0,4,info-sharing,,1,253,1,20,233,54407,0
2021-11-19,10:26:50,607ebda28cf7e38fa0160295,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,46,0,4,choice,risky,,88,,20,5049,55669,0
2021-11-19,10:26:50,5627279fddff3c000fbcd625,1,5,ZjKWAuc_session_111903,wnEIQ5pVZ59rgHV3AAAN,1,46,0,4,choice,risky,,87,,20,5702,56131,0
2021-11-19,10:26:50,5eb331bc1f70081249e6fb7a,1,5,ZjKWAuc_session_111903,w7pNLCBY98O4jqYzAAAS,5,46,0,4,choice,risky,,253,,20,5618,56287,0
2021-11-19,10:26:51,5d3f3b6684e7500019d28684,1,5,ZjKWAuc_session_111903,KoQp_Xf0QUaNFkXrAAAO,2,46,0,4,choice,sure,,116,,20,5554,57016,0
2021-11-19,10:26:51,607ebda28cf7e38fa0160295,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,46,0,4,info-sharing,,1,88,1,20,68,57072,0
2021-11-19,10:26:51,5f6c61f8d9012d1e8c0c8d11,1,5,ZjKWAuc_session_111903,6nzfYlv27fbuZBOZAAAP,3,46,0,4,choice,risky,,87,,20,5277,57356,0
2021-11-19,10:26:52,5627279fddff3c000fbcd625,1,5,ZjKWAuc_session_111903,wnEIQ5pVZ59rgHV3AAAN,1,46,0,4,info-sharing,,1,87,0,20,87,58365,0
2021-11-19,10:26:52,5eb331bc1f70081249e6fb7a,1,5,ZjKWAuc_session_111903,w7pNLCBY98O4jqYzAAAS,5,46,0,4,info-sharing,,1,253,1,20,233,58376,0
2021-11-19,10:26:53,5f6c61f8d9012d1e8c0c8d11,1,5,ZjKWAuc_session_111903,6nzfYlv27fbuZBOZAAAP,3,46,0,4,info-sharing,,1,87,0,20,87,59007,0
2021-11-19,10:26:53,5d3f3b6684e7500019d28684,1,5,ZjKWAuc_session_111903,KoQp_Xf0QUaNFkXrAAAO,2,46,0,4,info-sharing,,2,116,0,20,116,59032,0
2021-11-19,10:26:54,607ebda28cf7e38fa0160295,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,47,0,4,choice,sure,,117,,20,5146,60249,0
2021-11-19,10:26:54,5eb331bc1f70081249e6fb7a,1,5,ZjKWAuc_session_111903,w7pNLCBY98O4jqYzAAAS,5,47,0,4,choice,sure,,116,,20,5714,60424,0
2021-11-19,10:26:54,5627279fddff3c000fbcd625,1,5,ZjKWAuc_session_111903,wnEIQ5pVZ59rgHV3AAAN,1,47,0,4,choice,sure,,115,,20,5817,60470,0
2021-11-19,10:26:55,5d3f3b6684e7500019d28684,1,5,ZjKWAuc_session_111903,KoQp_Xf0QUaNFkXrAAAO,2,47,0,4,choice,sure,,117,,20,5671,61248,0
2021-11-19,10:26:56,5f6c61f8d9012d1e8c0c8d11,1,5,ZjKWAuc_session_111903,6nzfYlv27fbuZBOZAAAP,3,47,0,4,choice,sure,,117,,20,5394,62168,0
2021-11-19,10:26:57,5627279fddff3c000fbcd625,1,5,ZjKWAuc_session_111903,wnEIQ5pVZ59rgHV3AAAN,1,47,0,4,info-sharing,,2,115,0,20,115,62660,0
2021-11-19,10:26:57,5eb331bc1f70081249e6fb7a,1,5,ZjKWAuc_session_111903,w7pNLCBY98O4jqYzAAAS,5,47,0,4,info-sharing,,2,116,1,20,96,63106,0
2021-11-19,10:26:58,607ebda28cf7e38fa0160295,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,47,0,4,info-sharing,,2,117,0,20,117,63965,0
2021-11-19,10:26:58,5d3f3b6684e7500019d28684,1,5,ZjKWAuc_session_111903,KoQp_Xf0QUaNFkXrAAAO,2,47,0,4,info-sharing,,2,117,0,20,117,64127,0
2021-11-19,10:26:58,5f6c61f8d9012d1e8c0c8d11,1,5,ZjKWAuc_session_111903,6nzfYlv27fbuZBOZAAAP,3,47,0,4,info-sharing,,2,117,0,20,117,64508,0
2021-11-19,10:26:59,607ebda28cf7e38fa0160295,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,48,0,4,choice,sure,,116,,20,5262,65336,0
